# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1875952038.1494628027,1,00:03:47,"0,00 %","0,00 ₽",0,"0,00 %"
1876045982.1494596977,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
187616570.1495382505,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1876422706.1494427931,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1876577579.1496483665,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1876817731.1496759092,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1876903972.1493747899,1,00:01:08,"0,00 %","0,00 ₽",0,"0,00 %"
1876953276.1494084267,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1877333761.1493710330,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1877578296.1494870173,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1877814290.1495147727,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1878147130.1495177467,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1878447409.1494978239,1,00:01:50,"0,00 %","0,00 ₽",0,"0,00 %"
1878497363.1494860066,1,00:02:18,"0,00 %","0,00 ₽",0,"0,00 %"
187876891.1495204317,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1878915579.1494389849,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1878977228.1494323126,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1879105512.1494418938,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
187911854.1495444977,1,00:00:10,"0,00 %","0,00 ₽",0,"0,00 %"
1879151246.1493711950,1,00:01:56,"0,00 %","0,00 ₽",0,"100,00 %"
1879523724.1494003479,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1879878532.1497771141,1,00:05:20,"0,00 %","0,00 ₽",0,"0,00 %"
1879935021.1494391940,1,00:10:17,"0,00 %","0,00 ₽",0,"0,00 %"
1880638797.1494509049,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1880671800.1497046770,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1880953458.1496000497,1,00:00:13,"0,00 %","0,00 ₽",0,"100,00 %"
1881071674.1497448634,1,00:02:57,"0,00 %","0,00 ₽",0,"0,00 %"
1881330043.1496303539,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1881337566.1495859139,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1881464455.1493812569,1,00:25:57,"0,00 %","0,00 ₽",0,"0,00 %"
1882343781.1495020719,1,00:00:37,"0,00 %","0,00 ₽",0,"0,00 %"
1882455690.1496169598,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1883142602.1497225684,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1883186747.1496149691,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1883479884.1497272519,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1883915070.1494874158,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
18841880.1495194643,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1884477716.1496766073,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1884485235.1495468053,1,00:00:19,"0,00 %","0,00 ₽",0,"0,00 %"
1884507577.1493867680,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1884556976.1497361840,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1884665051.1496301602,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
188481555.1495827696,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1884901556.1494502418,1,00:11:10,"0,00 %","0,00 ₽",0,"0,00 %"
1885044235.1495978516,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1885190089.1489701555,1,00:10:06,"0,00 %","0,00 ₽",0,"0,00 %"
1885288099.1494945627,1,00:02:04,"0,00 %","0,00 ₽",0,"0,00 %"
1885316694.1494945502,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1886085307.1495298544,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1886106194.1494938342,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1886122611.1476595717,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1886134214.1487010576,1,00:00:55,"0,00 %","0,00 ₽",0,"0,00 %"
1886903146.1496424194,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1886920654.1497375301,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1887254636.1494855751,1,00:00:58,"0,00 %","0,00 ₽",0,"0,00 %"
1887289515.1495482611,1,00:04:12,"0,00 %","0,00 ₽",0,"0,00 %"
1887499683.1496997060,1,00:21:06,"0,00 %","0,00 ₽",0,"0,00 %"
1887612129.1494666153,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1887676286.1496501960,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1887751723.1497031640,1,00:02:00,"0,00 %","0,00 ₽",0,"0,00 %"
