# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1083834278.1495104837,1,00:05:16,"0,00 %","0,00 ₽",0,"0,00 %"
1084654932.1495658179,1,00:01:01,"0,00 %","0,00 ₽",0,"0,00 %"
1087813841.1494434670,1,00:00:25,"0,00 %","0,00 ₽",0,"0,00 %"
1088595464.1495024254,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1089519209.1494558670,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1092885533.1496161127,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1093996178.1495460948,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1094725903.1495693955,1,00:01:15,"0,00 %","0,00 ₽",0,"100,00 %"
1097155098.1495114062,1,00:09:54,"0,00 %","0,00 ₽",0,"0,00 %"
109725364.1493626580,1,00:26:32,"0,00 %","0,00 ₽",0,"0,00 %"
1097397782.1496667737,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
109834469.1493020783,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
110092918.1495383460,1,00:06:38,"0,00 %","0,00 ₽",0,"100,00 %"
1101503566.1495107438,1,00:00:09,"0,00 %","0,00 ₽",0,"0,00 %"
1104114462.1495462250,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1104169687.1493804480,1,00:00:17,"0,00 %","0,00 ₽",0,"0,00 %"
1105348137.1495649600,1,00:00:51,"0,00 %","0,00 ₽",0,"0,00 %"
1106021089.1495698956,1,00:01:22,"0,00 %","0,00 ₽",0,"100,00 %"
1106675077.1496659059,1,00:06:06,"0,00 %","0,00 ₽",0,"0,00 %"
1108860239.1496760323,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1112834414.1495734019,1,00:02:48,"0,00 %","0,00 ₽",0,"100,00 %"
1113107351.1496849310,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1115178993.1494989238,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1115915457.1494454816,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
111591881.1495100171,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1118105333.1496068592,1,00:00:26,"0,00 %","0,00 ₽",0,"0,00 %"
1120321510.1496918085,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1120782811.1495645013,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1121980110.1495708344,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1125284074.1494439885,1,00:01:03,"0,00 %","0,00 ₽",0,"0,00 %"
1128157899.1495465587,1,00:00:17,"0,00 %","0,00 ₽",0,"0,00 %"
1129113362.1495772895,1,00:08:35,"0,00 %","0,00 ₽",0,"0,00 %"
1130054914.1494519212,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1130124820.1496837812,1,00:02:12,"0,00 %","0,00 ₽",0,"100,00 %"
1130572628.1496837664,1,00:05:02,"0,00 %","0,00 ₽",0,"100,00 %"
113106746.1488272494,1,00:01:48,"0,00 %","0,00 ₽",0,"0,00 %"
1132313888.1495377433,1,00:00:36,"0,00 %","0,00 ₽",0,"100,00 %"
113324543.1494590918,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1134268148.1493609329,1,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
