# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1335929143.1495699853,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1337722549.1497155472,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1342005515.1495685583,1,00:00:46,"0,00 %","0,00 ₽",0,"0,00 %"
134380279.1493977240,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1344129380.1493819894,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1345412117.1493816082,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1346014943.1497219519,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1347025019.1496471256,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1353565411.1495660536,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1353814476.1455963222,1,00:01:23,"0,00 %","0,00 ₽",0,"0,00 %"
1356661966.1494243196,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1358067841.1493803112,1,00:03:07,"0,00 %","0,00 ₽",0,"0,00 %"
1358239648.1496308088,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
135912840.1496738631,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1362789051.1495632008,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1363185040.1493750198,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1364288010.1495254848,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1372495647.1496738538,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1372705894.1494087479,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1374702001.1496997191,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1375889780.1496312208,1,00:15:02,"0,00 %","0,00 ₽",0,"100,00 %"
1375992650.1497356985,1,00:06:38,"0,00 %","0,00 ₽",0,"0,00 %"
1376072633.1495044249,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1377822646.1496802901,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1384891022.1497094481,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1386114438.1495482223,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1389373265.1497021557,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1389961471.1494919996,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1390920703.1497764267,1,00:01:07,"0,00 %","0,00 ₽",0,"0,00 %"
