# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
192749693.1464232968,2,00:02:25,"0,00 %","0,00 ₽",0,"0,00 %"
1933587374.1494861071,2,00:01:54,"0,00 %","0,00 ₽",0,"0,00 %"
193617354.1493239320,2,00:02:21,"0,00 %","0,00 ₽",0,"0,00 %"
1939800804.1495024749,2,00:01:20,"0,00 %","0,00 ₽",0,"0,00 %"
1950669224.1493983836,2,00:01:32,"0,00 %","0,00 ₽",0,"0,00 %"
1954545052.1494405907,2,00:13:05,"0,00 %","0,00 ₽",0,"50,00 %"
1957297574.1495066521,2,00:02:49,"0,00 %","0,00 ₽",0,"0,00 %"
1986097516.1495175167,2,00:01:22,"0,00 %","0,00 ₽",0,"0,00 %"
1988940189.1493802273,2,00:01:30,"0,00 %","0,00 ₽",0,"0,00 %"
2011714825.1494585331,2,00:03:12,"0,00 %","0,00 ₽",0,"0,00 %"
2036119470.1495634932,2,00:00:39,"0,00 %","0,00 ₽",0,"50,00 %"
2041029862.1492536301,2,00:01:59,"0,00 %","0,00 ₽",0,"0,00 %"
2054143961.1487457741,2,00:03:34,"0,00 %","0,00 ₽",0,"0,00 %"
2056511625.1475654071,2,00:00:20,"50,00 %","0,00 ₽",0,"0,00 %"
2082278265.1494946678,2,00:00:59,"0,00 %","0,00 ₽",0,"50,00 %"
2086019929.1491813822,2,00:03:10,"0,00 %","0,00 ₽",0,"0,00 %"
20863053.1495101575,2,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
2094119351.1496140248,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
209495195.1482343534,2,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
2096805448.1478761100,2,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
2104204086.1494991146,2,00:02:20,"0,00 %","0,00 ₽",0,"0,00 %"
2109474369.1486189540,2,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
2111068767.1492859511,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
2145150699.1495109797,2,00:01:40,"0,00 %","0,00 ₽",0,"0,00 %"
2145265418.1492594442,2,00:04:05,"0,00 %","0,00 ₽",0,"50,00 %"
2147070733.1492259323,2,00:04:11,"0,00 %","0,00 ₽",0,"50,00 %"
216234125.1493737555,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
219486012.1446705463,2,00:07:20,"0,00 %","0,00 ₽",0,"0,00 %"
24228075.1404295265,2,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
253080964.1491967414,2,00:03:01,"0,00 %","0,00 ₽",0,"0,00 %"
2573527.1495874694,2,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
276940557.1487602207,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
311095559.1492163761,2,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
312384902.1484645871,2,00:11:40,"50,00 %","0,00 ₽",0,"0,00 %"
326557443.1482774852,2,00:00:56,"0,00 %","0,00 ₽",0,"0,00 %"
371942019.1474290607,2,00:02:10,"0,00 %","0,00 ₽",0,"0,00 %"
379832560.1493778172,2,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
387830769.1489515741,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
422376715.1492176215,2,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
42462331.1492725768,2,00:00:55,"0,00 %","0,00 ₽",0,"0,00 %"
43404826.1495371885,2,00:00:00,"0,00 %","0,00 ₽",0,"0,00 %"
437261704.1494985905,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
455259576.1474712460,2,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
46961635.1494577676,2,00:01:48,"50,00 %","0,00 ₽",0,"0,00 %"
492050301.1494855071,2,00:01:26,"50,00 %","0,00 ₽",0,"0,00 %"
515377538.1474201170,2,00:01:56,"0,00 %","0,00 ₽",0,"0,00 %"
529556389.1491679684,2,00:06:46,"0,00 %","0,00 ₽",0,"0,00 %"
536658553.1495030466,2,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
547633999.1495735559,2,00:01:26,"0,00 %","0,00 ₽",0,"0,00 %"
553395944.1480304562,2,00:00:19,"0,00 %","0,00 ₽",0,"0,00 %"
553762104.1490836951,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
558613472.1494427830,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
570631025.1495193581,2,00:05:17,"0,00 %","0,00 ₽",0,"50,00 %"
577958362.1494867027,2,00:01:29,"0,00 %","0,00 ₽",0,"0,00 %"
