Date,max_price,p_75,p_50,p_25,min_price,tendered_volume,offered_volume,residual_load_n4, residual_load_n4_2,residual_n0,residual_n0_2,rel,feature_x1,feature_x2,Weekday,weekday_group,public_holiday
17.02.2015,6.143,5.50125,5.351,5.149,3.059,2523,4957,58.16024948,33.8261462,49.51251486,24.51489128,1.218164817,1,0.455037037,3,WD,0
18.02.2015,2.889,2.722,2.49,2.399,1.66,2525,4860,58.88093656,34.6696469,51.07146037,26.08294064,1.031485888,1,0.470291389,4,WD,0
19.02.2015,1.686,1.568,1.446,1.32,0.999,2528,4720,52.96821011,28.05631282,45.6423785,20.83226715,0.893696365,1,0.583592939,5,WD,0
20.02.2015,1.048,0.878,0.74,0.469,0,2524,4653,48.22468373,23.25620121,42.5542672,18.10865657,0.93234114,1,0.621589561,6,WD,0
21.02.2015,6.88,5.8545,5.342,5.028,2.76,2522,4002,37.1775247,13.82168343,39.25997798,15.41345871,0.837195236,1,0.921017403,7,7,0
22.02.2015,13.66,11.1,10.259,9.607,4.69,2531,3895,41.15974526,16.94124629,42.15908253,17.7738824,1.023030922,1,0.760409708,1,1,0
23.02.2015,54.799,52.786,34,16.5,0.3,2525,3976,37.26972496,13.89032399,30.30542644,9.184188716,0.745609556,1,4.059185185,2,2,0
24.02.2015,22.207,19.52,15.09,12.892,5.49,2523,4355,46.68826479,21.79794069,40.84666898,16.68450367,1.3478335,1,0.405244621,3,WD,0
25.02.2015,9.3,8.845,7.316,6.53,2.65,2531,4863,54.39865813,29.59214006,44.64537648,19.93209641,1.092999199,1,0.418786869,4,WD,0
26.02.2015,4.182,4,3.7,3.48,1.43,2522,4497,58.75313547,34.51930928,52.65761734,27.72824664,1.179464068,1,0.449677419,5,WD,0
27.02.2015,2.4,2.022,1.848,1.654,0,2524,4811,54.31645949,29.50277771,45.17400047,20.40690318,0.85788159,1,0.573888092,6,WD,0
28.02.2015,6.2,4.964,4.8,4.51,1.7,2525,4266,46.02246098,21.18066914,47.41836076,22.48500937,1.207804059,1,0.901162791,7,7,0
01.03.2015,45.372,38.78,33.18,27,6,2535,3721,23.03265398,5.305031495,27.61008994,7.623170665,0.654902533,1,3.321522694,1,1,0
02.03.2015,110,58.6,40.11,22.883,4.42,2530,3438,35.36744878,12.50856433,32.17894956,10.35484795,1.061821375,1,2.0073359,2,2,0
03.03.2015,37.542,34.2,27.35,25.096,1.99,2523,4394,40.30024366,16.24109639,30.17897579,9.107705794,0.937848382,1,0.341290909,3,WD,0
04.03.2015,16.857,15.75,14.72,12.85,6,2524,4397,46.38815871,21.51861268,39.33937637,15.47586533,1.303535834,1,0.449017101,4,WD,0
05.03.2015,7.127,6.827,6.555,6.22,4.9,2525,4396,52.21376388,27.26277138,42.04400608,17.67698447,1.06875121,1,0.422791719,5,WD,0
06.03.2015,3.32,3.13,2.898,2.65,1.85,2522,4377,54.58330559,29.79337249,48.03877307,23.07723718,1.142583154,1,0.465834152,6,WD,0
07.03.2015,5.72,4.999,4.746,4.446,2.54,2526,4300,39.1562983,15.33215696,42.89886576,18.40312683,0.904688924,1,0.922580645,7,7,0
08.03.2015,28.868,25.714,22.857,17.059,6.5,2530,4178,31.87922693,10.1628511,32.97226958,10.87170561,1.194210872,1,0.636251433,1,1,0
09.03.2015,15.878,13.315,9.56,4.25,1.32,2525,4267,54.20729877,29.3843124,42.29939341,17.89238683,1.314505103,1,0.144345455,2,2,0
10.03.2015,6.43,6.15,5.92,5.384,3.399,2526,4180,53.03800992,28.13030497,42.96986853,18.46409601,1.015850703,1,0.404962842,3,WD,0
11.03.2015,3.263,2.865,2.7,2.583,0.99,2529,4130,52.7676174,27.84421446,43.13234354,18.60399059,1.003781138,1,0.507465008,4,WD,0
12.03.2015,5.1,2.135,1.948,1.385,0.8,2531,4427,59.78142189,35.73818403,50.86140896,25.86882921,1.179194191,1,1.562978854,5,WD,0
13.03.2015,2.769,2.482,2.21,1.98,0.783,2527,5054,54.28170762,29.46503782,46.85894225,21.95760469,0.921306413,1,0.542941176,6,WD,0
14.03.2015,4.88,4.757,4.31,3.872,1.98,2526,4408,45.10635675,20.34583419,46.16087084,21.30825997,1.076039425,1,0.853146853,7,7,0
15.03.2015,18.208,16.7815,15.45,13.546,7,2525,4501,36.67265372,13.44883531,39.29102067,15.43784305,1.191638342,1,0.630732992,1,1,0
16.03.2015,27.791,19.791,14.5,11.8305,1.6,2526,4904,40.01476818,16.01181673,33.91278606,11.50077058,0.801732208,1,1.750283411,2,2,0
17.03.2015,10.819,10.605,10.28,9.4,1.99,2523,5562,49.57152616,24.57336206,39.53931246,15.6335723,1.165911653,1,0.389298694,3,WD,0
18.03.2015,4.878,4.611,4.32,4.049,2.66,2526,5393,52.8133926,27.89254438,43.2264279,18.68524069,1.093251885,1,0.450873463,4,WD,0
19.03.2015,3.5,2.588,2,1.961,1.5,2525,4822,55.20630532,30.47736147,47.30128457,22.37411522,1.094267717,1,0.717507175,5,WD,0
20.03.2015,2.56,2.226,1.97,1.88,0.999,2552,5402,57.70328923,33.29669588,49.81601533,24.81635383,1.053164111,1,0.731428571,6,WD,0
21.03.2015,4.496,3.969,3.8,3.625,1.99,2531,5504,45.35364588,20.56953195,45.73061111,20.91288792,0.990679124,1,0.921311475,7,7,0
22.03.2015,12.667,11.573,11.116,10.424,0.895,2524,4899,35.86220122,12.86097476,34.00444599,11.56302347,0.865450818,1,0.695683216,1,1,0
23.03.2015,14.69,12.935,9.879,9.08,1.21,2524,4862,54.53200753,29.73739845,44.88373054,20.14549267,1.323504665,1,0.528588392,2,2,0
24.03.2015,6.28,5.85,5.71,5,1.7,2524,4732,59.01942707,34.83292772,51.77511114,26.80662134,1.153538499,1,0.427501702,3,WD,0
25.03.2015,3.8,2.937,2.6,2.3,0,2526,5086,54.39267156,29.58562719,48.29894261,23.32787857,0.93286024,1,0.605095541,4,WD,0
26.03.2015,2.222,2.07,1.924,1.65,0,2523,4774,54.35969121,29.54976028,43.53489194,18.95286816,0.901363251,1,0.584736842,5,WD,0
27.03.2015,1.441,1.22,1.099,0.85,0.45,2526,4334,50.78300917,25.7891402,43.8140367,19.19669812,1.006411978,1,0.648514851,6,WD,0
28.03.2015,4.8,3.75,3.498,3.375,1.729,2522,4418,44.90357342,20.16330906,44.23821162,19.57019368,0.967365416,1,1.067615658,7,7,0
29.03.2015,42.67,39.758,35.15,19.45,5.25,2531,4183,21.22743175,4.506038586,24.4953894,6.000241016,0.720358432,1,3.368595563,1,1,0
30.03.2015,79.13,71.139,63.664,34,4.49,2042,4058,28.79049188,8.288924225,18.14599085,3.292769839,0.404288829,1,5.38665759,2,2,0
31.03.2015,39.095,36.77,29.617,25.25,5,2043,4230,32.76125601,10.73299896,30.27221741,9.164071471,1.668259268,1,0.494060407,3,WD,0
01.04.2015,58.8,31.21075,28.66,23.411,8.8,2039,3793,34.88466657,12.16939962,26.09228853,6.808075209,0.861921946,1,1.504028648,4,WD,0
02.04.2015,21.89,21.617,21.063,20.25,9.25,2039,4534,46.02707041,21.1849121,34.54419348,11.93301303,1.323923482,1,0.372278912,5,WD,0
03.04.2015,18.98,15.988,11.25,8.5,4.79,2050,5162,38.30142579,14.66999217,33.84010465,11.45152683,0.772357609,1,13.17140874,6,1,1
04.04.2015,9.074,7.01,4.481,4,1.92,2043,5134,45.19676941,20.42747965,44.76733558,20.04114335,1.01196079,1,1.890416667,7,7,0
05.04.2015,35.858,34.256,27.357,9.77,2.95,2041,4981,37.36731124,13.96315949,38.25750535,14.63636716,1.561824747,1,0.840356222,1,1,0
06.04.2015,35.686,32.8,26.2,9.769,6.75,2053,5294,38.58330596,14.88671499,38.76550689,15.02764524,2.13631249,1,0.450979401,2,1,1
07.04.2015,53,38.75,21,12.529,3.53,2197,5223,52.25648979,27.30740725,46.02269927,21.18088848,1.187207468,1,1.48517626,3,WD,0
08.04.2015,15.531,14.64875,14,9.78,2.04,2043,5178,54.46086502,29.65985819,45.35941158,20.57476219,0.985587814,1,0.293037736,4,WD,0
09.04.2015,6.204,5.63,5.402,4.27,0,2042,5115,56.57780424,32.01047933,49.13904099,24.1464535,1.083326244,1,0.399459146,5,WD,0
10.04.2015,2.418,2.359,2.173,1.945,1.238,2040,5070,56.17240194,31.55338739,49.00022092,24.0102165,0.997174954,1,0.389748549,6,WD,0
11.04.2015,3.976,3.71,3.452,3.33,0,2039,4584,37.97947104,14.4244022,39.71287602,15.77112522,0.887094921,1,0.438175006,7,7,0
12.04.2015,21.16,17.727,15.97,14.278,1.693,2129,4563,32.77692503,10.74326814,29.25713632,8.559800255,0.764742396,1,0.590105416,1,1,0
13.04.2015,18.4,15,13.788,8.46,0.79,2043,4342,37.67069204,14.19081039,20.70381483,4.286479486,0.534078269,1,0.515608362,2,2,0
14.04.2015,8.088,7.068,6.47,5.556,0.75,2043,4818,50.21494205,25.21540405,44.65652091,19.9420486,2.156922348,1,0.439565217,3,WD,0
15.04.2015,3.684,3.373,3.2,2.998,1.94,2053,4326,47.96140084,23.00295971,39.40442928,15.52709046,0.882389144,1,0.455489614,4,WD,0
16.04.2015,2.276,2.136,1.73,1.35225,0,2049,3635,51.7055274,26.73461564,42.1996263,17.8080846,1.070936112,1,0.617806732,5,WD,0
17.04.2015,1.12,1.01,0.922,0.69,0,2039,4753,51.91923605,26.95607072,44.04574083,19.40027285,1.043747177,1,0.492091388,6,WD,0
18.04.2015,2.964,2.827,2.665,2.39,0,2040,4501,43.6537352,19.05648597,41.83416709,17.50097536,1.0534157,1,0.745472837,7,7,0
19.04.2015,12.733,12.25,11.89,11,0,2042,4309,40.3016184,16.24220446,40.78640105,16.63530511,1.394066754,1,0.601748582,1,1,0
20.04.2015,10.491,9.242,8.24,6.957,0.44,2046,4633,51.30390943,26.32091122,42.42336134,17.99741587,2.049060121,1,0.570163043,2,2,0
21.04.2015,4.476,4.337,4.186,3.4725,0.75,2041,4838,49.3920462,24.39574227,45.30161579,20.52236393,1.067845978,1,0.426651415,3,WD,0
22.04.2015,2.206,1.99,1.87,1.751,1.28,2039,4444,48.33672686,23.36439164,38.58699963,14.8895654,0.851779765,1,0.49285076,4,WD,0
23.04.2015,1.179,1.015,0.94,0.84,0,2043,4676,53.43624808,28.55432608,45.87759475,21.047537,1.188939156,1,0.534451496,5,WD,0
24.04.2015,0.578,0.5175,0.46,0.4,0,2041,4485,54.93004611,30.17309966,47.58807094,22.64624496,1.037283476,1,0.490245971,6,WD,0
25.04.2015,2.339,2.156,1.873,1.624,0.999,2039,4280,38.51060098,14.83066388,39.87992323,15.90408277,0.953285938,1,0.789136302,7,7,0
26.04.2015,9.422,8.8,7.744,6.99,4.77,2041,4363,36.47815652,13.30655903,36.04506869,12.99246977,0.883752127,1,0.739967015,1,1,0
27.04.2015,8.25,7.343,5.871,4.99,0.2,2040,4036,49.94193695,24.94197066,42.05055044,17.68248792,0.991212132,1,0.786388333,2,2,0
28.04.2015,4.563,3.53,2.968,2.764,0,2041,3907,53.42498436,28.54228953,43.28431635,18.73532042,1.029340066,1,0.553090909,3,WD,0
29.04.2015,2.4,2.06,1.9,1.593,0,2043,4462,48.42746372,23.45219242,40.79219211,16.64002937,0.942424313,1,0.525969757,4,WD,0
30.04.2015,1.75,1.183,1.034,0.89675,0,2039,3847,49.59744494,24.59906545,40.18051319,16.1447364,0.985005,1,0.729166667,5,WD,0
01.05.2015,11.325,8.422,7.118,4.03,0.64,2040,4127,38.29633563,14.66609322,38.65291564,14.94047887,0.812239599,1,19.59342561,6,1,1
02.05.2015,6,2.99,2.162,1.854,0,2042,4009,43.62154065,19.02838808,42.73737462,18.26483189,1.071651376,1,2.565198803,7,7,0
03.05.2015,21.43,9.675,8,6.25,0.75,2061,3993,32.81983084,10.77141296,36.90508076,13.61984986,1.023859354,1,2.27446402,1,1,0
04.05.2015,12.84,11.889,9.222,5.858,0.75,2066,4241,41.17461927,16.95349272,30.60173531,9.364662037,0.727736854,1,1.556363636,2,2,0
05.05.2015,9.716,9.12,6.6,4.99,1.99,2048,4456,36.88166059,13.60256888,32.02493176,10.25596254,1.046507051,1,0.756697819,3,WD,0
06.05.2015,6.841,5.3,4.736,4.16,2.8,2042,3929,45.50155778,20.7039176,37.59807363,14.13615141,1.174025098,1,0.704096336,4,WD,0
07.05.2015,36.154,14.264,6.49,3.67,0,2040,3625,36.49804203,13.32107072,30.44662851,9.269971876,0.809792247,1,5.284899868,5,WD,0
08.05.2015,9.25,8.091,7.15,4.89,2.878,2040,4710,51.92289348,26.95986867,45.97241973,21.13463375,1.509934662,1,0.255849975,6,WD,0
09.05.2015,15,13.571,9.75,5.75,1.66,2046,4225,36.34602604,13.21033609,38.44832251,14.78273504,0.899641657,1,2.5,7,7,0
10.05.2015,57.586,48.571,29.75,16,4.84,2048,4135,23.20308091,5.383829638,26.155149,6.840918191,0.708714043,1,2.687167522,1,1,0
11.05.2015,13.444,9.34,6.96,6.4,2.4,2044,4471,41.28428167,17.04391913,31.43347842,9.880635653,1.027179606,1,1.047040498,2,2,0
12.05.2015,7.26,6.33,5.4,4.49,3.4,2045,4720,46.06199406,21.21707297,39.89663996,15.9174188,1.269240376,1,0.540017852,3,WD,0
13.05.2015,3.88,3.509,3.323,3.118,0,2040,4242,41.88096562,17.54015281,35.61626236,12.68518144,0.892713331,1,0.534435262,4,WD,0
14.05.2015,18.833,16.966,14.5,9.393,2,2041,4508,34.09410706,11.62408136,35.13068572,12.34165079,1.153844857,1,0.520910549,5,1,1
15.05.2015,6,3.755,2.89,2.246,0.837,2043,4144,44.84970844,20.11496347,39.69058031,15.75342166,1.129798053,1,0.31858971,6,WD,0
16.05.2015,12.674,11.75,9,6.043,3.825,2044,4455,40.35016319,16.28135669,42.61274536,18.15846067,1.108312212,1,0.844933333,7,7,0
17.05.2015,56.642,49,31.5,23.32,6.99,2043,4123,28.85139404,8.324029381,29.37974614,8.631694831,1.123287279,1,0.983607127,1,1,0
18.05.2015,12.6,11.256,10.026,9.25,2,2041,3977,48.16775555,23.20132675,38.79856745,15.05328836,1.234307159,1,0.937221065,2,2,0
19.05.2015,7,6.416,5.847,5.301,2.95,2043,4057,44.9056899,20.16520985,37.12736295,13.78441079,0.956926129,1,0.555555556,3,WD,0
20.05.2015,8.52,4.38,3.5,3.124,2.315,2044,4106,49.50581078,24.50825301,41.98272045,17.62548816,1.130775717,1,1.217142857,4,WD,0
21.05.2015,20.096,17.32,4.663,3.66,1.7,2050,3773,49.88649132,24.88662016,42.87867567,18.38580827,1.021341047,1,2.358685446,5,WD,0
22.05.2015,16.826,15.30625,12,9.498,3.6,2043,3698,51.21939198,26.23426114,45.50671482,20.70861093,1.061290119,1,0.837281051,6,WD,0
23.05.2015,12.552,10.6,9.883,8.58,2.89,2051,3880,41.35908987,17.10574315,43.06887894,18.54928333,1.010704158,1,0.990373994,7,7,0
24.05.2015,41.739,39,31.16,28.87,4.8,2042,3714,32.11989811,10.31687855,33.89187432,11.48659145,1.15357955,1,0.736891353,1,1,0
25.05.2015,40.69,39.244,32.469,23.9095,4.8,2058,3916,32.05481683,10.27511282,33.50103418,11.22319291,0.863460596,1,3.229365079,2,1,1
26.05.2015,19.36,16.75025,13.644,8.69,2.22,2045,3843,45.31652755,20.53587669,36.84978845,13.57906909,1.099959728,1,0.475792578,3,WD,0
27.05.2015,9.764,9.25,8.423,7.8,4.45,2041,4554,46.13562365,21.2849577,38.42975271,14.76845893,1.042875803,1,0.504338843,4,WD,0
28.05.2015,6,5.6,5.24,4.48,2.751,2039,4365,38.23229464,14.61708353,39.54150336,15.63530488,1.028929425,1,0.614502253,5,WD,0
29.05.2015,3.214,3.047,2.909,2.8,1.83,2047,4465,48.19020176,23.22295546,41.75232683,17.43256796,1.055911467,1,0.535666667,6,WD,0
30.05.2015,14.625,12.636,10.84,8.9,2.88,2042,4138,30.38541609,9.232735108,29.56561632,8.741256685,0.686472856,1,1.165152964,7,7,0
31.05.2015,27.039,24.125,22.406,21.137,7.33,2041,4175,28.69521754,8.234155095,31.60674196,9.98986137,0.932575804,1,0.647811399,1,1,0
01.06.2015,16.773,15.455,13.455,9.192,1.52,2040,4073,40.43434929,16.34936603,27.11275236,7.351013404,0.809310907,1,0.412214303,2,2,0
02.06.2015,8.607,8.198,7.74,7.08,3.89,2041,3941,37.99234152,14.43418014,36.63696464,13.42267178,1.351281646,1,0.513146128,3,WD,0
03.06.2015,14.993,11.783,9.174,6.43,2.99,2039,3637,35.29545222,12.45768948,25.95783644,6.738092728,0.70851493,1,1.741954223,4,WD,0
04.06.2015,8.441,8,7.495,6.66,0.7,2041,3744,36.41058909,13.25730998,37.31595107,13.92480204,1.437560143,1,0.562996065,5,WD,0
05.06.2015,4.628,4.19,3.898,3.63,2.879,2041,3808,35.90359764,12.89068324,31.90208065,10.1774275,0.854918064,1,0.548276271,6,WD,0
06.06.2015,10.65,10.104,9.37,8.45,3.73,2050,3689,32.90181756,10.82529599,33.23357715,11.0447065,1.124061707,1,0.728205128,7,7,0
07.06.2015,19.9,15.45,14.64,13.705,7.21,2040,3788,31.14326465,9.699029329,32.55180977,10.59620319,1.02990083,1,0.735973964,1,1,0
08.06.2015,12.272,11.679,10.78,8.815,1.84,2051,3832,44.36458838,19.68216702,35.5559503,12.64225602,1.31141058,1,0.73165206,2,2,0
09.06.2015,6.243,5.88,5.521,5.163,0.99,2042,4083,47.49219402,22.55508493,38.7909608,15.0473864,1.09098366,1,0.508719035,3,WD,0
10.06.2015,3.143,2.988,2.856,2.75775,1.967,2043,3976,48.62948516,23.64826827,41.41856424,17.15497463,1.067737519,1,0.503443857,4,WD,0
11.06.2015,2.159,1.9,1.56,1.37,0,2042,4222,48.81286373,23.82695665,41.47393227,17.20087058,1.001336793,1,0.686923322,5,WD,0
12.06.2015,1.29,1.173,1.072,0.93,0,2078,3810,47.28102562,22.35495384,41.24173435,17.00880652,0.994401353,1,0.597498842,6,WD,0
13.06.2015,8.99,8.3795,7.716,5.627,1.699,2042,3840,37.92466987,14.38280585,38.68966013,14.96889801,1.16417381,1,0.844131455,7,7,0
14.06.2015,19.122,14.21,13.51,11.4,4.89,2043,4000,29.7294438,8.838398284,31.10251807,9.673666305,0.955477385,1,0.960904523,1,1,0
15.06.2015,9.89,9.39,8.84,7.191,0.63,2053,3969,44.99663663,20.24697308,35.68632419,12.73513734,1.003666725,1,0.805899609,2,2,0
16.06.2015,8.25,6.234,5.102,4.305,0.99,2043,3171,49.0443182,24.05345148,41.65473779,17.3511718,1.167246522,1,0.834175935,3,WD,0
17.06.2015,26.82,18.857,5.54,4.635,2.33,2044,3344,47.83096186,22.87800912,42.00531728,17.6444668,1.008416317,1,3.250909091,4,WD,0
18.06.2015,18.875,16.218,15.336,12.84,3.69,2043,3802,45.54518729,20.74364086,38.88333649,15.11913857,0.925676534,1,0.703765846,5,WD,0
19.06.2015,9.936,9.63,9.1045,8.369,5.25,2053,4212,43.30498628,18.75321837,36.26869741,13.15418412,0.932756823,1,0.526410596,6,WD,0
20.06.2015,8.43,8.11,7.372,6.84,3.83,2042,4088,36.78321041,13.53004568,36.53262708,13.34632841,0.944247816,1,0.937708565,7,7,0
21.06.2015,19.335,17.305,16,14.29,5.85,2051,4085,34.37747409,11.81810725,36.05856845,13.00220359,1.159345631,1,1.011139002,1,1,0
22.06.2015,12.185,11.14,9.909,8.107,4.96,2041,3776,45.01223588,20.26101379,35.48983611,12.59528467,0.994494023,1,1.232052578,2,2,0
23.06.2015,5.88,5.647,5.4675,5.23,3.59,2039,4155,46.56744065,21.68526528,41.0768831,16.87310325,1.157426678,1,0.482560525,3,WD,0
24.06.2015,3.23,3.087,2.944,2.761,1.88,2042,4324,42.53296747,18.09053322,34.1341321,11.65138974,0.830981553,1,0.549319728,4,WD,0
25.06.2015,1.805,1.527,1.361,1.234,1.08,2042,3363,48.21317815,23.24510547,40.66267239,16.53452925,1.191261353,1,0.558823529,5,WD,0
26.06.2015,13.99,3.99,0.95,0.85,0,2043,2922,50.22734945,25.22786632,44.67024486,19.95430776,1.098556544,1,7.750692521,6,WD,0
27.06.2015,7.387,6.98775,6.284,6.209,2.53,2041,4577,38.48634611,14.81198837,40.28378782,16.22783561,1.102679743,1,0.876275208,7,7,0
28.06.2015,18.754,16.14,13.834,13.252,5.16,2046,4514,32.14962738,10.33598541,32.65955561,10.66646573,0.905736334,1,0.969950866,1,1,0
29.06.2015,10.128,8.84,7.854,7.416,4.5,1787,4179,48.37506776,23.4014718,39.74796166,15.79900456,1.11998155,1,0.831185884,2,2,0
30.06.2015,3.692,3.516,3.344,3.141,0.99,1786,4568,50.13319328,25.13337068,40.78818731,16.63676224,1.026170541,1,0.364533965,3,WD,0
01.07.2015,1.39,1.26,1.107,0.828,0,1786,3427,45.60494802,20.79811284,39.24344074,15.40047641,0.962127599,1,0.376489707,4,WD,0
02.07.2015,0.564,0.491,0.427,0.12075,0,1785,3600,41.57803873,17.28733305,33.84619216,11.45564724,0.862467498,1,0.405755396,5,WD,0
03.07.2015,0.218,0.189,0.126,0.041,0,1784,3607,47.50583575,22.5680443,34.81370676,12.11994179,1.028585626,1,0.386524823,6,WD,0
04.07.2015,3.4,2.994,2.58,1.5,0,1789,4569,39.57238275,15.65973477,41.61292648,17.3163565,1.032994381,1,0.460268038,7,7,0
05.07.2015,10.145,8.7,7.279,5.66,0,1784,4508,35.95825577,12.92996158,37.96386484,14.41255034,1.162412168,1,0.540951264,1,1,0
06.07.2015,4.542,4.15,3.48,0.956,0,1782,4170,39.84647802,15.87741811,33.73677883,11.38170245,0.84876752,1,0.448459716,2,2,0
07.07.2015,1.617,1.444,1.236,1.07125,0,1789,4018,48.86802221,23.88083594,44.02376332,19.38091736,1.304918989,1,0.356010568,3,WD,0
08.07.2015,1.392,1.023,0.6,0.43,0,1783,3525,39.28937347,15.43654868,34.13059859,11.6489776,0.775276715,1,0.860853432,4,WD,0
09.07.2015,19.394,5.714,2.629,0.71,0,1790,3245,37.12167739,13.78018932,30.83293824,9.506700807,0.903381116,1,13.93247126,5,WD,0
10.07.2015,12.77,7.77,6.41,3.71,0.5,1785,3566,39.47864128,15.58563117,32.55552709,10.59862344,1.055868462,1,0.658451067,6,WD,0
11.07.2015,10.387,4.97,3.24,1.792,0.75,1785,3239,40.15196639,16.12180405,41.21355501,16.98557117,0.990402706,1,3.055,7,7,0
12.07.2015,18.545,9.29,6.2,5.62,1.6,1784,3371,33.24002972,11.04899575,36.02262239,12.97629324,0.948866048,1,1.827994086,1,1,0
13.07.2015,7.057,5.086,4.789,4.23,1.78,1782,3741,47.33292748,22.40406024,37.54581616,14.09688311,1.112904594,1,1.553720828,2,2,0
14.07.2015,2.606,2.31,2.093,1.808,0.79,1783,3700,49.21289681,24.21909212,42.004453,17.64374072,1.118751896,1,0.36927873,3,WD,0
15.07.2015,1.056,0.937,0.83,0.75,0,1786,3458,49.96078534,24.96080072,42.31445539,17.90513135,1.007380227,1,0.405218726,4,WD,0
16.07.2015,0.383,0.33,0.28,0.161,0,1785,3517,50.63853306,25.6426103,44.07409553,19.42525897,1.041584847,1,0.362689394,5,WD,0
17.07.2015,0.186,0.122,0.08,0,0,1783,3521,45.33898341,20.55623416,41.72355278,17.40854857,0.946668384,1,0.485639687,6,WD,0
18.07.2015,5.836,4,3.267,2.77,0,1790,3405,37.32597236,13.93228213,39.80357721,15.84324758,0.965788494,1,0.561856166,7,7,0
19.07.2015,11.92,10.1145,9.06,7.586,2.32,1783,3511,33.6457119,11.32033929,36.57589196,13.37795872,1.015358947,1,0.642760852,1,1,0
20.07.2015,3.85,3.484,3.005,2.581,0,1786,3446,42.60938295,18.15559515,31.99317401,10.23563183,0.852110229,1,0.545557602,2,2,0
21.07.2015,1.54,1.33,1.13,0.98,0,1782,3235,43.03829807,18.52295101,39.92116051,15.93699056,1.247802437,1,0.4,3,WD,0
22.07.2015,0.743,0.6,0.53,0.44,0,1786,3402,49.3673982,24.37140005,44.17342383,19.51291373,1.106516526,1,0.482467532,4,WD,0
23.07.2015,0.3,0.273,0.225,0.1,0,1783,3267,48.868311,23.8811182,42.94411897,18.44197354,0.97217094,1,0.403768506,5,WD,0
24.07.2015,0.077,0,0,0,0,1788,3527,49.89328858,24.89340245,44.33105554,19.65242485,1.03229631,1,0.256666667,6,WD,0
25.07.2015,7.993,6.517,5.622,4.804,0,1793,3685,31.17305546,9.717593867,31.22684563,9.751158878,0.784523599,1,1.369602467,7,7,0
26.07.2015,44,22.965,19.694,13.88,0,1785,3601,18.81314898,3.539345744,16.56766601,2.744875569,0.452966835,1,3.691275168,1,1,0
27.07.2015,7,4.903,3.33,2.475,0,1784,3306,40.8349497,16.67493117,34.46747362,11.88006738,1.07733836,1,1.818181818,2,2,0
28.07.2015,7.726,4.32,3.52,2.97,0,1782,3627,34.66140341,12.01412887,29.55321435,8.733924783,0.857423282,1,1.103714286,3,WD,0
29.07.2015,3.05,2.859,2.529,2.244,0,1810,4135,37.8635227,14.33646351,31.71225718,10.05667255,1.073056108,1,0.394770903,4,WD,0
30.07.2015,1.6,1.05,0.44,0.44,0,1784,3878,31.71404565,10.05780691,25.57106628,6.538794304,0.806346459,1,0.524590164,5,WD,0
31.07.2015,0.39,0.34,0.329,0.229,0,1786,3706,42.22996231,17.83369717,35.7552843,12.78440355,1.398271152,1,0.24375,6,WD,0
01.08.2015,3.902,3.512,3.14,2.537,0.49,1785,3990,38.16154928,14.56303843,40.41376979,16.33272788,1.294199557,1,0.488177155,7,7,0
02.08.2015,12,9.654,8.741,7.692,1.49,1787,3936,35.21040283,12.39772467,37.44503945,14.02130979,2.260127614,1,0.272727273,1,1,0
03.08.2015,3.033,2.63,0.285,0.14,0,1787,3998,41.90582963,17.56098557,35.62677131,12.69266834,1.033634542,1,0.433285714,2,2,0
04.08.2015,0.936,0.836,0.39,0.171,0,1789,3687,44.16781427,19.50795817,39.28544476,15.4334617,1.1026945,1,0.308605341,3,WD,0
05.08.2015,0.15,0.09,0.059,0.024,0,1783,3847,47.42141651,22.48790744,41.33663715,17.08717571,1.052212528,1,0.16025641,4,WD,0
06.08.2015,0.04,0.018,0,0,0,1782,3646,43.88601954,19.25982711,38.40400846,14.74867866,0.929054977,1,0.266666667,5,WD,0
07.08.2015,0.009,0,0,0,0,1784,3858,48.69756886,23.71453212,42.19000076,17.79996164,1.098583259,1,0.225,6,WD,0
08.08.2015,2.18,1.895,1.645,1.32,0,1785,3933,37.96776986,14.41551548,40.15573434,16.12483001,0.99361516,1,0.558687852,7,7,0
09.08.2015,7.45,6.31,5.06,4.745,0.99,1782,3819,33.42436759,11.17188349,36.2501462,13.14073099,0.968089411,1,0.620833333,1,1,0
10.08.2015,1.72,1.54,1.342,1.15,0,1788,3574,45.93812598,21.10311419,38.04010345,14.4704947,1.067739288,1,0.567095285,2,2,0
11.08.2015,0.614,0.51,0.41,0.383,0,1783,4141,47.73144391,22.78290738,40.70216438,16.56666185,1.069980381,1,0.356976744,3,WD,0
12.08.2015,0.25,0.173,0.103,0.09,0,1806,3713,48.15120961,23.18538987,42.02510801,17.66109703,1.032503029,1,0.407166124,4,WD,0
13.08.2015,0.092,0.068,0.049,0,0,1782,3198,44.25694462,19.58677147,40.29831134,16.23953897,0.958910357,1,0.368,5,WD,0
14.08.2015,1,0.0415,0,0,0,1813,3377,40.50207634,16.40418188,31.80813415,10.11757398,0.7893168,1,10.86956522,6,WD,0
15.08.2015,1.105,1.005,0.949,0.875,0,1794,4034,39.5863898,15.67082257,39.61924165,15.69684309,0.986639699,1,0.506880734,7,7,0
16.08.2015,3.88,3.275,3.159,3.101,1,1782,4074,35.36592822,12.50748879,36.61421732,13.4060091,1.010043301,1,0.520805369,1,1,0
